"","B_cells_naive","B_cells_memory","Plasma_cells","T_cells_CD8","T_cells_CD4_naive","T_cells_CD4_memory_resting","T_cells_CD4_memory_activated","T_cells_follicular_helper","T_cells_regulatory_(Tregs)","T_cells_gamma_delta","NK_cells_resting","NK_cells_activated","Monocytes","Macrophages_M0","Macrophages_M1","Macrophages_M2","Dendritic_cells_resting","Dendritic_cells_activated","Mast_cells_resting","Mast_cells_activated","Eosinophils","Neutrophils","P-value","Correlation","RMSE"
"Patient61",0,0.0672421847903107,0,0,0.0318582394235498,0,0.122095403898298,0,0.0163511800063058,0.0524115570418939,0.014730621472962,0,0.0506610127627076,0.0239959513311607,0.0384622985993861,0.218436786337938,0.12763050313937,0,0.0657071314200112,0,0.114967094986615,0.0554500347894906,0.099,0.120733749706973,1.02944095357565
"Patient62",0.000634892774810904,0.00348286720745941,0,0.0417121052068042,0,0.153774168197088,0.0187902119334532,0.047152187614398,0,0,0.0246579958709677,0,0.00659399369135939,0.194595389990391,0.0493084743049991,0.415903212970568,0,0,0,0.0433945002377012,0,0,0.001,0.423816600405121,0.910976403487789
"Patient63",0.0651990734256143,0,0,0.128711746232585,0,0.0277399541406825,0.202224021788013,0.0649194377274031,0,0,0.0131007540283569,0,0.0116027927358287,0.0618649138933605,0.0853909120178229,0.271629527931639,0,0,0.0676168660786938,0,0,0,0.556,0.0157694211233761,1.07295027230354
"Patient6",0,0.0659262684474173,0,0.0771945753775246,0.14712835896577,0.0961636666746869,0.0478233862523172,0,0,0.0073950224317746,0,0,0,0.191296861483583,0,0.287906201060583,0,0,0.0791656593063432,0,0,0,0.072,0.139975752264717,1.04413464260943
"Patient72",0,0.000978816554931102,0.000954785220959784,0.0271413922011156,0.0170310246390395,0.363201955178788,0.0398067418265303,0,0,0,0.0696249038529575,0,0.0342553846414923,0.0903032667260386,0.0235649779902033,0.120414682994146,0.00174756745977308,0,0.198773862359997,0,0.0122006383540269,0,0.545,0.0168015290916696,1.09026205000269
"Patient73",0.0198296929438892,0,0.0128881030350686,0.108824282685669,0,0.208897248634901,0.0602065188300754,0.0273488215785449,0,0,0.0459642335833484,0,0.0287789367405675,0.0284301100435466,0.0486791640948986,0.321438397938411,0,0,0.0887144898910802,0,0,0,0.675,0.00224346593212199,1.08546271763495
"Patient7",0,0.0157952446536835,0.00436898532813881,0.134638315779625,0,0.146743990040104,0.0329241240978439,0.0644362843264428,0,0,0.0388504544816087,0.00980378653335935,0.0692743880640459,0.0159347682491576,0.00154942916336426,0.300997139099736,0.00270569702731344,0,0.129708689419194,0,0.0322687037363831,0,0.505,0.0219712975798,1.07793124285903
"Patient82",0.0934206718650036,0,0.0429486002036736,0,0.0485313934634261,0.0980170280929761,0.0236410530661868,0.00868606873504468,0,0,0.0667707088138906,0,0,0.244236093252144,3.50850545634299e-05,0.243384765393727,0,0,0,0.00175098912674907,0.11381748829494,0.0147600546376753,0.94,-0.0339169870344405,1.12182203732417
"Patient83",0.0950150157971209,0,0,0.0614155776168503,0,0.0343666976471605,0.115920962309707,0,0,0,0.0364824231892302,0,0.023734932944658,0,0.0153141002679479,0.287663456611945,0.155187454819582,0,0.133757278382112,0,0.0411421004136868,0,0.933,-0.0318142008337203,1.08684452291436
"Patient86",0.0426574426710709,0.000187370077289836,0.118227687047888,0.2559660338357,0,0.179389105300646,0.0479202331469521,0.073049575549688,0,0,0,0,0.0215240395006628,0.0511078768501276,0.0953834026106537,0.0765112849197317,0,0,0.0380759484895888,0,0,0,0.002,0.354260353043088,0.939657791333723
"Patient87",0.0609373953416441,0.0177410912141459,0.0780595806618261,0.0791602488283277,0,0.375342593150779,0.101016815461863,0.0137481490987588,0,0,0.059543219962615,0,0.011081004707836,0.0235328421222008,0.0440633676780016,0.114259682865535,0,0,0.0215140089064669,0,0,0,0.00900000000000001,0.269050414167947,0.979892790686293
"Patient94",0.0985764393185559,0,0.0155605724233101,0,0,0,0.190493058368863,0.128929764252611,0,0.0442269309791743,0,0.026081934199232,0.0288759290198438,0.105147672915206,0.130027925517698,0.135837356517562,0.00646124883802798,0,0.0806594097354245,0,0.00912175791449153,0,0.244,0.0659058756081179,1.05518284815669
"Patient56",0.00119680705499568,0,0,0.0225474703692362,0,0.259192942836276,0.045719514432822,0.00912534819710311,0,0,0.0169614791814443,0,0.0693443112573301,0.0583337434998706,0.0099071129981961,0.160316757324924,0.0577861962833045,0.00625948878652637,0.283308827777971,0,0,0,0.0639999999999999,0.144920917274377,1.03496573669283
"Patient203",0.00364294514648018,0,0,0.0811864888647469,0.136674488648654,0.108115612995418,0.0421004210876109,0,0,0,0.0608182281042452,0,0.0845981681011944,0,0.0387536841730976,0.254972223852075,0.0131592771847029,0,0.175978461841774,0,0,0,0.121,0.11001762129197,1.04185773434573
"Patient195",0.0169065903899529,0.228423646452647,0,0.0115589218329534,0,0.199028103910579,0.0783176769567882,0.0535070564200088,0,0,0.113629811125088,0,0.034352677020199,0.0725528154352841,0.0133616150901332,0.129739149417273,0,0,0.00885835040815002,0,0.0397635855409432,0,0.18,0.0854853283585148,1.05021008005606
"Patient206",0,0.0189857980602251,0,0.109619035729439,0,0.253237432413841,0,0.00815242508406874,0,0,0.117072779513981,0,0.121722031050752,0,0.0270875432345361,0.250596000389091,0,0,0.0935269545240658,0,0,0,0.0659999999999999,0.142498870633733,1.03515019367633
