"","B_cells_naive","B_cells_memory","Plasma_cells","T_cells_CD8","T_cells_CD4_naive","T_cells_CD4_memory_resting","T_cells_CD4_memory_activated","T_cells_follicular_helper","T_cells_regulatory_(Tregs)","T_cells_gamma_delta","NK_cells_resting","NK_cells_activated","Monocytes","Macrophages_M0","Macrophages_M1","Macrophages_M2","Dendritic_cells_resting","Dendritic_cells_activated","Mast_cells_resting","Mast_cells_activated","Eosinophils","Neutrophils","P-value","Correlation","RMSE"
"ERR2498008",0,0.0315520923773764,0.209774400965084,0.232546573500239,0,0.0824740382039218,0,0.0380777479162067,0.0374958926943961,0,0,0.0291187774375436,0,0.00382616991280263,0.0688421904219895,0.127632505070743,0.0030113005994947,0,0.00163505789523912,0.00932638795843066,0,0.124686865046532,0.002,0.352298560366573,0.937174336394095
"ERR2498009",0.0103665000613725,0,0.0269905156721731,0.0386853117376309,0,0.265242216596857,0,0,0.063327882176306,0,0,0.063696660029642,0,0.0364786078011994,0.0236275151492385,0.14621485906586,0.0071631353538292,0,0,0.166476075482261,0,0.151730720873631,0.212,0.0729436067402525,1.07807593761976
"ERR2498010",0.0666401533863536,0,0.0329656670988073,0,0,0.222546710713265,0,0.0147060684116715,0.0145789690013985,0,0.0504963370287935,0,0,0.10099306527091,0.00246674902708996,0.0339134234871068,0.0040581475541472,0.081287154252901,0,0.350497490215052,0,0.0248500645525028,0.004,0.325291853180029,0.973145926283877
"ERR2498011",0.0147244049270705,0,0.0970295519960823,0.274889318573429,0,0,0.0624595444855535,0.0188231781302132,0.0194428467310804,0,0,0.064136499299812,0.0104427451129993,0,0.0692148006910635,0.0925726564710411,0.0274025932675753,0,0,0.221782511826574,0.0032689838843544,0.0238103646031509,0,0.531189749994533,0.847028172057839
"ERR2498012",0.0147736964233129,0.00988712598970645,0,0.116598472873278,0,0.338040075205003,0.0346794092713297,0.0342471207553878,0,0,0,0.0490068961541491,0.00685360232845758,0,0.0590741958276334,0.113335462065615,0.058137766919668,0.0188881229775242,0,0.0627315279107157,0.0217179765474804,0.0620285487507384,0.014,0.240490570885296,0.994580973293939
"ERR2498013",0.0354545635676349,0,0.118746936896572,0.337715857035126,0,0.166334293307356,0,0,0.0164771712241956,0,0.0266871434593343,0.038201679454412,0.0147963721829942,0,0.0319419458609614,0.133716221271825,0.0209650500048146,0,0.0589627657347745,0,0,0,0.073,0.144618388503488,1.04142284818044
"ERR2498014",0.0626241431466969,0,0.07555846151902,0.219546658115892,0,0.257460287484982,0,0,0.0102407191032346,0,0.0347720473502152,0.0215259462490596,0.0215814407520777,0,0.009809935366081,0.0885979152892236,0,0,0.178462867133528,0,0.0198195784899889,0,0.023,0.198767182430677,1.01251223360106
"ERR2498015",0.0106572339328684,0.0228277817725814,0.153586130171964,0.151683342416725,0,0.226442294391318,0,0.0126201570362558,0.0087120009746395,0,0,0.0247703208209911,0.00986190304461817,0,0.0479070682977369,0.206523587786388,0,0,0.08896690980241,0.0342638456971191,0,0.00117742385438426,0.015,0.224696660271864,0.98882990143531
"ERR2498016",0,0.0416567364545074,0.296212311012032,0.132308071748742,0,0.141506393261289,0.0104228205032704,0.026436304699909,0,0.00823365304402526,0,0.0214771269935417,0,0,0.0691435836722477,0.150734539418443,0.0171297557504963,0,0.063192949546216,0,0.0189906502805303,0.00255510361474968,0,0.469961470753645,0.88913603739484
"ERR2498018",0.0238207400029247,0,0.234057963956747,0.164435254046397,0,0.221487423640093,0,0,0.0333923426512527,0,0,0.0290853416030402,0.00311968890235811,0,0.0136853184035104,0.116389544438876,0.0236285676927462,0,0.136897814662056,0,0,0,0.022,0.204748498472147,0.99634744656638
"ERR2498019",0.0451814336828941,0,0.330031377478173,0.154501070007047,0,0.160038955014182,0.0135736096670617,0.00651651212544152,0.00631780600861831,0,0,0.035224341165113,0.0103759907862115,0,0.0429358827346927,0.172650365882537,0,0.00557024784186813,0.0170824076061606,0,0,0,0.001,0.421245811904128,0.908035535877251
"ERR2498020",0.0500459086702961,0.161550748558081,0.173560304646573,0.12769638443949,0,0.15647306844777,0,0.0563051831904136,0.0318502579106544,0,0,0.0395213143532694,0,0,0.0280495217298854,0.0958402475928841,0.00666717902609472,0,0.0484631820232033,0,0,0.0239766994113841,0,0.474142476163147,0.883617410855393
"ERR2498021",0,0.00994728597779682,0.107260966497183,0.128643940000569,0,0.0583439357743093,0.00811713895872606,0.0224766576029223,0,0,0,0.0757668226384278,0.0380631053165692,0.112076680300966,0.0802044986553266,0.1503272614794,1.81447892474255e-05,0,0,0.179871981235476,0,0.0288815807730816,0.003,0.345471096601029,0.946219350267745
"ERR2498023",0.0778169833493256,0,0.0251362086982111,0,0,0.0959570275710922,0,0.0139976474707722,0.0310397197114755,0,0.00369139427679089,0,0,0.159013847695782,0,0.300043523881383,0.00765379835194313,0.0495705357296664,0,0.235670871430102,0,0.000408441833456433,0.023,0.201369737199768,1.03197423755319
"ERR2498024",0.0300070848214456,0,0.0648500571650413,0.0781061449082817,0,0.0838560707159528,0,0.0167171240537627,0.0298167547507369,0,0,0.0594334421565078,0,0.0198830638962737,0.0181546872531896,0.223794864609933,0,0.0214923073895087,0,0.132719044792275,0,0.221169353487091,0.002,0.354777736710277,0.944145970697228
"ERR2498025",0,0.00471713039467456,0.0498654944824116,0.160895977898848,0,0,0.0125824892885165,0.0591506237862529,0.0378856973486123,0.0106725565063641,0,0.0569860376268027,0,0.191805672467421,0.0783670773078114,0.2460101821704,0,0.0435176434924784,0,0.0135046927464857,0,0.0340387244829205,0.002,0.365058406621587,0.936661060450897
"ERR2498026",0.00659944919511471,0.00668421958413495,0.0914131291351411,0.0642583061712373,0,0.130883669386113,0,0.0264398365843083,0.0817170007631732,0,0,0.0371516422632526,0,0.0159664807943598,0.0166933062143781,0.256725580906442,0.111847027306319,0,0.117727650286385,0,0,0.03589270140964,0.00800000000000001,0.275794341008158,0.966410631514032
"ERR2498027",0.00787130692207979,0.0647836676355204,0.243017833801416,0.0913389306929459,0,0.172291124063365,0,0.0458766584144161,0.0277476254986728,0,0.0338891333917089,0,0.0140917582154625,0,0.0426617038265044,0.111787627929297,0.0473412202016148,0,0,0.0885236830420869,0,0.00877772636490917,0,0.44311634327534,0.899649731475898
"ERR2498028",0.036115509641924,0,0.0105957291301401,0.20247109816847,0,0.013831224133018,0.0900777732044504,0.0712070328319952,0.0395980750245275,0,0,0.0484484702128566,0.000568690585554632,0.0228487377727241,0.128052293068169,0.229021788173184,0.0210629106370555,0.0104633728212938,0,0.0647599773841305,0,0.0108773172105068,0.002,0.38487621745861,0.92567072676364
"ERR2498029",0,0,0.193896211358512,0,0.0526671505552858,0.0706674674435707,0,0,0,0.0241758071184222,0,0.0569587755859566,0.0136111450452359,0,0.0123605516221216,0.396415805895193,0.0310753895130842,0,0.147164667378762,0,0.00100702848385675,0,0.002,0.370555863884784,0.92957037245677
"ERR2498030",0.00808757600347458,0.00256146660329529,0,0.0956050347308271,0,0.112439456839394,0,0.00201470209867111,0.00409428168083734,0,0.00831586514235182,0,0.0130954370607606,0,0.0297640274275871,0.462960431140729,0.0640050857310627,0,0.197056635541009,0,0,0,0,0.437290286259689,0.899371623396388
"ERR2498031",0,0.0053334136042738,0.0627151037149035,0.16144931822487,0,0.0984823583482818,0,0.0420233385179595,0.0348427859942648,0,0,0.0732553009819154,0,0.10519980963654,0.0879354173888814,0.227249998321745,0.013706482126992,0,0,0.0309815280907809,0,0.0568251450485925,0.001,0.408482389666989,0.913030932257851
"ERR2498032",0,0.00678690981492494,0.0327195075140953,0.0400384239433528,0,0.0888116198653417,0,0.00700070960750701,0,0.0279784182684311,0,0.019895349659608,0,0.0236295040442446,0.0182161704437247,0.559602618480766,0,0.026013027465304,0.127655364413019,0,0,0.0216523764796811,0,0.516792424060074,0.855572991635182
"ERR2498033",0.0210574159713347,0,0,0,0,0.0566150367372635,0,0.0525543225703542,0,0.0525551562150686,0,0.142935298997106,0,0,0.0496279315663389,0.105195934775694,0.00910851988361287,0.0585971673224839,0,0.336788906632593,0,0.114964309328149,0,0.465920360830494,0.902374534063323
